Year,Area,Item,Production Value (t)
2008,Canada,Wheat,28619200.0
2008,China,Barley,2823200.0
2008,China,"Cereals, primary",480842470.04
2008,China,"Hen eggs in shell, fresh",488776071.0
2008,China,"Meat, Total",74750653.34
2008,China,"Milk, Total",34745557.75
2008,China,Raw milk of cattle,30421607.0
2008,China,Wheat,112464292.0
2008,Denmark,Barley,3396000.0
2008,Denmark,"Cereals, primary",9105500.0
2008,Denmark,"Hen eggs in shell, fresh",1431000.0
2008,Denmark,"Meat, Total",2018239.97
2008,Denmark,"Milk, Total",4720000.0
2008,Denmark,Raw milk of cattle,4720000.0
2008,Denmark,Wheat,5018700.0
2008,Finland,Barley,2128600.0
2008,Finland,"Cereals, primary",4229100.0
2008,Finland,"Hen eggs in shell, fresh",983700.0
2008,Finland,"Meat, Total",413558.64
2008,Finland,"Milk, Total",2310908.0
2008,Finland,Raw milk of cattle,2310908.0
2008,Finland,Wheat,787500.0
2008,France,Barley,12170628.7
2008,France,"Cereals, primary",70418032.1
2008,France,"Hen eggs in shell, fresh",14228686.0
2008,France,"Meat, Total",5835821.4
2008,France,"Milk, Total",24376342.0
2008,France,Raw milk of cattle,23564860.0
2008,France,Wheat,39006372.0
2008,Germany,Barley,11967114.0
2008,Germany,"Cereals, primary",50104858.0
2008,Germany,"Hen eggs in shell, fresh",12892680.0
2008,Germany,"Meat, Total",7678784.0
2008,Germany,"Milk, Total",28687456.0
2008,Germany,Raw milk of cattle,28656256.0
2008,Germany,Wheat,25988564.0
2008,Hungary,Barley,1467055.0
2008,Hungary,"Cereals, primary",16840650.0
2008,Hungary,"Hen eggs in shell, fresh",3038551.0
2008,Hungary,"Meat, Total",892428.0
2008,Hungary,"Milk, Total",1845646.0
2008,Hungary,Raw milk of cattle,1840491.0
2008,Hungary,Wheat,5630833.0
2008,India,Barley,1200000.0
2008,India,"Cereals, primary",266835300.0
2008,India,"Hen eggs in shell, fresh",58442000.0
2008,India,"Meat, Total",5956817.34
2008,India,"Milk, Total",112193852.44
2008,India,Raw milk of cattle,49810000.0
2008,India,Wheat,78570200.0
2008,Ireland,Barley,1294100.0
2008,Ireland,"Cereals, primary",2463992.68
2008,Ireland,"Hen eggs in shell, fresh",764000.0
2008,Ireland,"Meat, Total",914124.54
2008,Ireland,"Milk, Total",5089960.0
2008,Ireland,Raw milk of cattle,5089960.0
2008,Ireland,Wheat,992800.0
2008,Italy,Barley,1236697.0
2008,Italy,"Cereals, primary",21613374.0
2008,Italy,"Hen eggs in shell, fresh",13516800.0
2008,Italy,"Meat, Total",3929684.33
2008,Italy,"Milk, Total",12115760.0
2008,Italy,Raw milk of cattle,11285910.0
2008,Italy,Wheat,8855440.0
2008,Netherlands (Kingdom of the),Barley,310200.0
2008,Netherlands (Kingdom of the),"Cereals, primary",1963010.0
2008,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",10905700.0
2008,Netherlands (Kingdom of the),"Meat, Total",2473437.9
2008,Netherlands (Kingdom of the),"Milk, Total",11459910.0
2008,Netherlands (Kingdom of the),Raw milk of cattle,11285910.0
2008,Netherlands (Kingdom of the),Wheat,1366162.0
2008,New Zealand,Barley,408730.0
2008,New Zealand,"Cereals, primary",999287.0
2008,New Zealand,"Hen eggs in shell, fresh",1003200.0
2008,New Zealand,"Meat, Total",1466816.97
2008,New Zealand,"Milk, Total",15216840.0
2008,New Zealand,Raw milk of cattle,15216840.0
2008,New Zealand,Wheat,343350.0
2008,Poland,Barley,3619460.0
2008,Poland,"Cereals, primary",27664297.0
2008,Poland,"Hen eggs in shell, fresh",11044690.0
2008,Poland,"Meat, Total",3207542.0
2008,Poland,"Milk, Total",12445264.0
2008,Poland,Raw milk of cattle,12425282.0
2008,Poland,Wheat,9274920.0
2008,Romania,Barley,1209411.0
2008,Romania,"Cereals, primary",16826441.0
2008,Romania,"Hen eggs in shell, fresh",6759900.0
2008,Romania,"Meat, Total",959995.6
2008,Romania,"Milk, Total",5540269.0
2008,Romania,Raw milk of cattle,4883436.0
2008,Romania,Wheat,7180984.0
2008,Spain,Barley,11261100.0
2008,Spain,"Cereals, primary",23995338.0
2008,Spain,"Hen eggs in shell, fresh",13708340.0
2008,Spain,"Meat, Total",5504622.97
2008,Spain,"Milk, Total",7272300.0
2008,Spain,Raw milk of cattle,6339900.0
2008,Spain,Wheat,6714300.0
2008,Sweden,Barley,1671600.0
2008,Sweden,"Cereals, primary",5195000.0
2008,Sweden,"Hen eggs in shell, fresh",1719000.0
2008,Sweden,"Meat, Total",531525.0
2008,Sweden,"Milk, Total",3029000.0
2008,Sweden,Raw milk of cattle,3029000.0
2008,Sweden,Wheat,2202200.0
2008,United States of America,Barley,5205180.0
2008,United States of America,"Cereals, primary",402399936.0
2008,United States of America,"Hen eggs in shell, fresh",95583000.0
2008,United States of America,"Meat, Total",42883179.44
2008,United States of America,"Milk, Total",86203608.03
2008,United States of America,Raw milk of cattle,86172596.0
2008,United States of America,Wheat,68016096.0
2009,Argentina,Barley,1355801.0
2009,Argentina,"Cereals, primary",26147049.0
2009,Argentina,"Hen eggs in shell, fresh",10227300.0
2009,Argentina,"Meat, Total",5357214.35
2009,Argentina,"Milk, Total",10366290.0
2009,Argentina,Raw milk of cattle,10366290.0
2009,Argentina,Wheat,8508156.0
2009,Australia,Barley,7996506.0
2009,Australia,"Cereals, primary",34140448.13
2009,Australia,"Hen eggs in shell, fresh",2954548.0
2009,Australia,"Meat, Total",3985874.0
2009,Australia,"Milk, Total",9388000.0
2009,Australia,Raw milk of cattle,9388000.0
2009,Australia,Wheat,21420177.0
2009,Austria,Barley,835107.0
2009,Austria,"Cereals, primary",5164152.4
2009,Austria,"Hen eggs in shell, fresh",1598646.0
2009,Austria,"Meat, Total",905037.0
2009,Austria,"Milk, Total",3256926.0
2009,Austria,Raw milk of cattle,3229809.0
2009,Austria,Wheat,1523368.0
2009,Belgium,Barley,452528.0
2009,Belgium,"Cereals, primary",3255409.0
2009,Belgium,"Hen eggs in shell, fresh",2574690.0
2009,Belgium,"Meat, Total",1708183.0
2009,Belgium,"Milk, Total",2962525.0
2009,Belgium,Raw milk of cattle,2954385.0
2009,Belgium,Wheat,1909768.0
2009,Brazil,Barley,201249.0
2009,Brazil,"Cereals, primary",70914790.87
2009,Brazil,"Hen eggs in shell, fresh",40359627.0
2009,Brazil,"Meat, Total",22610720.0
2009,Brazil,"Milk, Total",29329180.73
2009,Brazil,Raw milk of cattle,29085496.0
2009,Brazil,Wheat,5055525.0
2009,Canada,Barley,9528200.0
2009,Canada,"Cereals, primary",49691900.0
2009,Canada,"Hen eggs in shell, fresh",7859642.0
2009,Canada,"Meat, Total",4445520.0
2009,Canada,"Milk, Total",8213300.0
2009,Canada,Raw milk of cattle,8213300.0
2009,Canada,Wheat,26949900.0
2009,China,Barley,2318300.0
2009,China,"Cereals, primary",484370839.05
2009,China,"Hen eggs in shell, fresh",496304359.27
2009,China,"Meat, Total",78309771.35
2009,China,"Milk, Total",35145860.02
2009,China,Raw milk of cattle,30272808.0
2009,China,Wheat,115115364.0
2009,Denmark,Barley,3393800.0
2009,Denmark,"Cereals, primary",10163800.0
2009,Denmark,"Hen eggs in shell, fresh",1306302.0
2009,Denmark,"Meat, Total",1888236.57
2009,Denmark,"Milk, Total",4814000.0
2009,Denmark,Raw milk of cattle,4814000.0
2009,Denmark,Wheat,5940400.0
2009,Finland,Barley,2171000.0
2009,Finland,"Cereals, primary",4260900.0
2009,Finland,"Hen eggs in shell, fresh",909450.0
2009,Finland,"Meat, Total",395143.27
2009,Finland,"Milk, Total",2332023.0
2009,Finland,Raw milk of cattle,2332023.0
2009,Finland,Wheat,887000.0
2009,France,Barley,12879003.9
2009,France,"Cereals, primary",70373159.2
2009,France,"Hen eggs in shell, fresh",15502612.0
2009,France,"Meat, Total",5777096.3
2009,France,"Milk, Total",23505009.3
2009,France,Raw milk of cattle,22653085.0
2009,France,Wheat,38336864.7
2009,Germany,Barley,12288100.0
2009,Germany,"Cereals, primary",49750199.0
2009,Germany,"Hen eggs in shell, fresh",11452850.0
2009,Germany,"Meat, Total",7854327.0
2009,Germany,"Milk, Total",29199676.0
2009,Germany,Raw milk of cattle,29163676.0
2009,Germany,Wheat,25192350.0
2009,Hungary,Barley,1063881.0
2009,Hungary,"Cereals, primary",13590362.0
2009,Hungary,"Hen eggs in shell, fresh",2962522.0
2009,Hungary,"Meat, Total",882756.0
2009,Hungary,"Milk, Total",1762951.0
2009,Hungary,Raw milk of cattle,1758219.0
2009,Hungary,Wheat,4419163.0
2009,India,Barley,1689100.0
2009,India,"Cereals, primary",250783392.0
2009,India,"Hen eggs in shell, fresh",61958400.0
2009,India,"Meat, Total",6399907.14
2009,India,"Milk, Total",116435582.33
2009,India,Raw milk of cattle,52200000.0
2009,India,Wheat,80679400.0
2009,Ireland,Barley,1227300.0
2009,Ireland,"Cereals, primary",2066174.9
2009,Ireland,"Hen eggs in shell, fresh",771600.0
2009,Ireland,"Meat, Total",884490.2
2009,Ireland,"Milk, Total",5228300.0
2009,Ireland,Raw milk of cattle,5228300.0
2009,Ireland,Wheat,690100.0
2009,Italy,Barley,1049200.0
2009,Italy,"Cereals, primary",17705746.0
2009,Italy,"Hen eggs in shell, fresh",13516800.0
2009,Italy,"Meat, Total",3971899.87
2009,Italy,"Milk, Total",11198427.0
2009,Italy,Raw milk of cattle,10560292.0
2009,Italy,Wheat,6534746.0
2009,Netherlands (Kingdom of the),Barley,309619.0
2009,Netherlands (Kingdom of the),"Cereals, primary",1994422.0
2009,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",10474000.0
2009,Netherlands (Kingdom of the),"Meat, Total",2532217.9
2009,Netherlands (Kingdom of the),"Milk, Total",11655570.0
2009,Netherlands (Kingdom of the),Raw milk of cattle,11468570.0
2009,Netherlands (Kingdom of the),Wheat,1402040.0
2009,New Zealand,Barley,435270.0
2009,New Zealand,"Cereals, primary",1124280.0
2009,New Zealand,"Hen eggs in shell, fresh",976800.0
2009,New Zealand,"Meat, Total",1371417.65
2009,New Zealand,"Milk, Total",16483000.0
2009,New Zealand,Raw milk of cattle,16483000.0
2009,New Zealand,Wheat,403463.0
2009,Poland,Barley,3983900.0
2009,Poland,"Cereals, primary",29826416.0
2009,Poland,"Hen eggs in shell, fresh",11486190.0
2009,Poland,"Meat, Total",3359483.0
2009,Poland,"Milk, Total",12467155.0
2009,Poland,Raw milk of cattle,12447173.0
2009,Poland,Wheat,9789586.0
2009,Romania,Barley,1182062.0
2009,Romania,"Cereals, primary",14872952.0
2009,Romania,"Hen eggs in shell, fresh",6242943.0
2009,Romania,"Meat, Total",1072552.49
2009,Romania,"Milk, Total",5282515.0
2009,Romania,Raw milk of cattle,4682071.0
2009,Romania,Wheat,5202526.0
2009,Spain,Barley,7295934.0
2009,Spain,"Cereals, primary",17894933.0
2009,Spain,"Hen eggs in shell, fresh",13995587.0
2009,Spain,"Meat, Total",5309037.98
2009,Spain,"Milk, Total",7273100.0
2009,Spain,Raw milk of cattle,6251400.0
2009,Spain,Wheat,4804772.0
2009,Sweden,Barley,1680900.0
2009,Sweden,"Cereals, primary",5241900.0
2009,Sweden,"Hen eggs in shell, fresh",1772000.0
2009,Sweden,"Meat, Total",531387.0
2009,Sweden,"Milk, Total",2974000.0
2009,Sweden,Raw milk of cattle,2974000.0
2009,Sweden,Wheat,2277900.0
2009,United States of America,Barley,4933700.0
2009,United States of America,"Cereals, primary",418666166.07
2009,United States of America,"Hen eggs in shell, fresh",96111000.0
2009,United States of America,"Meat, Total",41856173.78
2009,United States of America,"Milk, Total",85852535.07
2009,United States of America,Raw milk of cattle,85820608.0
2009,United States of America,Wheat,60365728.0
2010,Argentina,Barley,2964075.0
2010,Argentina,"Cereals, primary",39769212.0
2010,Argentina,"Hen eggs in shell, fresh",10813000.0
2010,Argentina,"Meat, Total",4721922.27
2010,Argentina,"Milk, Total",10616743.54
2010,Argentina,Raw milk of cattle,10616743.54
2010,Argentina,Wheat,9016373.0
2010,Australia,Barley,7864551.0
2010,Australia,"Cereals, primary",33464873.64
2010,Australia,"Hen eggs in shell, fresh",3225353.0
2010,Australia,"Meat, Total",4047952.0
2010,Australia,"Milk, Total",9023000.0
2010,Australia,Raw milk of cattle,9023000.0
2010,Australia,Wheat,21834010.0
2010,Austria,Barley,777961.0
2010,Austria,"Cereals, primary",4866648.45
2010,Austria,"Hen eggs in shell, fresh",1645964.0
2010,Austria,"Meat, Total",920059.0
2010,Austria,"Milk, Total",3285914.0
2010,Austria,Raw milk of cattle,3257738.0
2010,Austria,Wheat,1517805.0
2010,Belgium,Barley,373400.0
2010,Belgium,"Cereals, primary",3041408.0
2010,Belgium,"Hen eggs in shell, fresh",2850007.0
2010,Belgium,"Meat, Total",1816000.0
2010,Belgium,"Milk, Total",3075120.0
2010,Belgium,Raw milk of cattle,3066630.0
2010,Belgium,Wheat,1849584.0
2010,Brazil,Barley,278558.0
2010,Brazil,"Cereals, primary",75160152.06
2010,Brazil,"Hen eggs in shell, fresh",40908592.0
2010,Brazil,"Meat, Total",23482101.0
2010,Brazil,"Milk, Total",31883539.21
2010,Brazil,Raw milk of cattle,31636924.0
2010,Brazil,Wheat,6171250.0
2010,Canada,Barley,7627200.0
2010,Canada,"Cereals, primary",46122200.0
2010,Canada,"Hen eggs in shell, fresh",8059920.0
2010,Canada,"Meat, Total",4440630.0
2010,Canada,"Milk, Total",7911069.0
2010,Canada,Raw milk of cattle,7911069.0
2010,Canada,Wheat,23299600.0
2010,China,Barley,1972200.0
2010,China,"Cereals, primary",499385217.31
2010,China,"Hen eggs in shell, fresh",500222580.0
2010,China,"Meat, Total",80898608.98
2010,China,"Milk, Total",35788086.94
2010,China,Raw milk of cattle,30725096.0
2010,China,Wheat,115186178.0
2010,Denmark,Barley,2981300.0
2010,Denmark,"Cereals, primary",8863200.0
2010,Denmark,"Hen eggs in shell, fresh",1355676.0
2010,Denmark,"Meat, Total",1993436.87
2010,Denmark,"Milk, Total",4909400.0
2010,Denmark,Raw milk of cattle,4909400.0
2010,Denmark,Wheat,5059900.0
2010,Finland,Barley,1340200.0
2010,Finland,"Cereals, primary",2991747.97
2010,Finland,"Hen eggs in shell, fresh",1037700.0
2010,Finland,"Meat, Total",386526.91
2010,Finland,"Milk, Total",2336253.0
2010,Finland,Raw milk of cattle,2336253.0
2010,Finland,Wheat,724400.0
2010,France,Barley,10101597.1
2010,France,"Cereals, primary",65839202.3
2010,France,"Hen eggs in shell, fresh",16040462.0
2010,France,"Meat, Total",5810230.7
2010,France,"Milk, Total",24205636.2
2010,France,Raw milk of cattle,23301219.4
2010,France,Wheat,38207431.0
2010,Germany,Barley,10326918.0
2010,Germany,"Cereals, primary",44038739.0
2010,Germany,"Hen eggs in shell, fresh",10853200.0
2010,Germany,"Meat, Total",8185291.63
2010,Germany,"Milk, Total",29646031.21
2010,Germany,Raw milk of cattle,29616284.0
2010,Germany,Wheat,23782955.0
2010,Hungary,Barley,943817.0
2010,Hungary,"Cereals, primary",12269359.0
2010,Hungary,"Hen eggs in shell, fresh",2881804.0
2010,Hungary,"Meat, Total",869810.0
2010,Hungary,"Milk, Total",1690556.0
2010,Hungary,Raw milk of cattle,1684896.0
2010,Hungary,Wheat,3745190.0
2010,India,Barley,1354700.0
2010,India,"Cereals, primary",267838308.0
2010,India,"Hen eggs in shell, fresh",64798200.0
2010,India,"Meat, Total",6670240.94
2010,India,"Milk, Total",121857321.68
2010,India,Raw milk of cattle,54903000.0
2010,India,Wheat,80803600.0
2010,Ireland,Barley,1223100.0
2010,Ireland,"Cereals, primary",2043780.93
2010,Ireland,"Hen eggs in shell, fresh",834500.0
2010,Ireland,"Meat, Total",933328.51
2010,Ireland,"Milk, Total",5327000.0
2010,Ireland,Raw milk of cattle,5327000.0
2010,Ireland,Wheat,669200.0
2010,Italy,Barley,990700.0
2010,Italy,"Cereals, primary",18502904.0
2010,Italy,"Hen eggs in shell, fresh",13516800.0
2010,Italy,"Meat, Total",4066401.95
2010,Italy,"Milk, Total",11134615.0
2010,Italy,Raw milk of cattle,10500000.0
2010,Italy,Wheat,6849858.0
2010,Netherlands (Kingdom of the),Barley,204444.0
2010,Netherlands (Kingdom of the),"Cereals, primary",1803153.0
2010,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",10847000.0
2010,Netherlands (Kingdom of the),"Meat, Total",2553316.1
2010,Netherlands (Kingdom of the),"Milk, Total",11805073.0
2010,Netherlands (Kingdom of the),Raw milk of cattle,11626123.0
2010,Netherlands (Kingdom of the),Wheat,1369553.0
2010,New Zealand,Barley,308298.0
2010,New Zealand,"Cereals, primary",1001296.0
2010,New Zealand,"Hen eggs in shell, fresh",987082.05
2010,New Zealand,"Meat, Total",1331925.35
2010,New Zealand,"Milk, Total",17010456.0
2010,New Zealand,Raw milk of cattle,17010456.0
2010,New Zealand,Wheat,444890.0
2010,Poland,Barley,3397171.0
2010,Poland,"Cereals, primary",27228098.0
2010,Poland,"Hen eggs in shell, fresh",11742527.0
2010,Poland,"Meat, Total",3583600.0
2010,Poland,"Milk, Total",12297835.0
2010,Poland,Raw milk of cattle,12278718.0
2010,Poland,Wheat,9408110.0
2010,Romania,Barley,1311035.0
2010,Romania,"Cereals, primary",16712883.0
2010,Romania,"Hen eggs in shell, fresh",6248235.0
2010,Romania,"Meat, Total",1006687.0
2010,Romania,"Milk, Total",4616199.0
2010,Romania,Raw milk of cattle,3964882.0
2010,Romania,Wheat,5811810.0
2010,Spain,Barley,8154392.0
2010,Spain,"Cereals, primary",19880012.93
2010,Spain,"Hen eggs in shell, fresh",13708870.0
2010,Spain,"Meat, Total",5447134.24
2010,Spain,"Milk, Total",7464726.32
2010,Spain,Raw milk of cattle,6357140.0
2010,Spain,Wheat,5941197.0
2010,Sweden,Barley,1232300.0
2010,Sweden,"Cereals, primary",4279500.0
2010,Sweden,"Hen eggs in shell, fresh",1873000.0
2010,Sweden,"Meat, Total",539415.0
2010,Sweden,"Milk, Total",2902100.0
2010,Sweden,Raw milk of cattle,2902100.0
2010,Sweden,Wheat,2143000.0
2010,United States of America,Barley,3924280.0
2010,United States of America,"Cereals, primary",401126329.74
2010,United States of America,"Hen eggs in shell, fresh",97248000.0
2010,United States of America,"Meat, Total",41952751.58
2010,United States of America,"Milk, Total",87521069.51
2010,United States of America,Raw milk of cattle,87487560.0
2010,United States of America,Wheat,60062408.0
2011,Argentina,Barley,4085770.0
2011,Argentina,"Cereals, primary",50916576.0
2011,Argentina,"Hen eggs in shell, fresh",11419900.0
2011,Argentina,"Meat, Total",4781299.24
2011,Argentina,"Milk, Total",11542448.83
2011,Argentina,Raw milk of cattle,11542448.83
2011,Argentina,Wheat,16067929.0
2011,Australia,Barley,7994720.0
2011,Australia,"Cereals, primary",39973081.87
2011,Australia,"Hen eggs in shell, fresh",3625757.0
2011,Australia,"Meat, Total",4094575.0
2011,Australia,"Milk, Total",9101000.0
2011,Australia,Raw milk of cattle,9101000.0
2011,Australia,Wheat,27410076.0
2011,Austria,Barley,859375.0
2011,Austria,"Cereals, primary",5712206.55
2011,Austria,"Hen eggs in shell, fresh",1785922.0
2011,Austria,"Meat, Total",917991.0
2011,Austria,"Milk, Total",3337018.0
2011,Austria,Raw milk of cattle,3307130.0
2011,Austria,Wheat,1781837.0
2011,Belgium,Barley,339658.0
2011,Belgium,"Cereals, primary",2939102.0
2011,Belgium,"Hen eggs in shell, fresh",2863810.0
2011,Belgium,"Meat, Total",1789081.0
2011,Belgium,"Milk, Total",3110090.0
2011,Belgium,Raw milk of cattle,3101050.0
2011,Belgium,Wheat,1687749.0
2011,Brazil,Barley,303872.0
2011,Brazil,"Cereals, primary",77586276.0
2011,Brazil,"Hen eggs in shell, fresh",42767222.0
2011,Brazil,"Meat, Total",24128408.0
2011,Brazil,"Milk, Total",33327586.17
2011,Brazil,Raw milk of cattle,33059100.0
2011,Brazil,Wheat,5690043.0
2011,Canada,Barley,7891500.0
2011,Canada,"Cereals, primary",48337200.0
2011,Canada,"Hen eggs in shell, fresh",8194968.0
2011,Canada,"Meat, Total",4353612.0
2011,Canada,"Milk, Total",8018190.0
2011,Canada,Raw milk of cattle,8018190.0
2011,Canada,Wheat,25288000.0
2011,China,Barley,1637100.0
2011,China,"Cereals, primary",523053411.89
2011,China,"Hen eggs in shell, fresh",508865074.0
2011,China,"Meat, Total",81157276.33
2011,China,"Milk, Total",36324494.6
2011,China,Raw milk of cattle,31449954.0
2011,China,Wheat,117414034.0
2011,Denmark,Barley,3249800.0
2011,Denmark,"Cereals, primary",8809200.0
2011,Denmark,"Hen eggs in shell, fresh",1387984.0
2011,Denmark,"Meat, Total",2048917.92
2011,Denmark,"Milk, Total",4880500.0
2011,Denmark,Raw milk of cattle,4880500.0
2011,Denmark,Wheat,4831000.0
2011,Finland,Barley,1514300.0
2011,Finland,"Cereals, primary",3671399.37
2011,Finland,"Hen eggs in shell, fresh",1059600.0
2011,Finland,"Meat, Total",391100.0
2011,Finland,"Milk, Total",2300711.0
2011,Finland,Raw milk of cattle,2300711.0
2011,Finland,Wheat,974800.0
2011,France,Barley,8775155.4
2011,France,"Cereals, primary",63954886.0
2011,France,"Hen eggs in shell, fresh",14953535.0
2011,France,"Meat, Total",5832339.6
2011,France,"Milk, Total",25289434.5
2011,France,Raw milk of cattle,24361094.0
2011,France,Wheat,35992794.3
2011,Germany,Barley,8733800.0
2011,Germany,"Cereals, primary",41920400.0
2011,Germany,"Hen eggs in shell, fresh",12817300.0
2011,Germany,"Meat, Total",8322638.02
2011,Germany,"Milk, Total",30354800.61
2011,Germany,Raw milk of cattle,30323464.0
2011,Germany,Wheat,22782700.0
2011,Hungary,Barley,988000.0
2011,Hungary,"Cereals, primary",13678147.0
2011,Hungary,"Hen eggs in shell, fresh",2596111.0
2011,Hungary,"Meat, Total",877578.0
2011,Hungary,"Milk, Total",1717985.0
2011,Hungary,Raw milk of cattle,1712478.0
2011,Hungary,Wheat,4107000.0
2011,India,Barley,1662900.0
2011,India,"Cereals, primary",287860000.0
2011,India,"Hen eggs in shell, fresh",66490740.0
2011,India,"Meat, Total",7130040.02
2011,India,"Milk, Total",127914070.92
2011,India,Raw milk of cattle,57770000.0
2011,India,Wheat,86874000.0
2011,Ireland,Barley,1412000.0
2011,Ireland,"Cereals, primary",2512186.79
2011,Ireland,"Hen eggs in shell, fresh",839000.0
2011,Ireland,"Meat, Total",938734.47
2011,Ireland,"Milk, Total",5536680.0
2011,Ireland,Raw milk of cattle,5536680.0
2011,Ireland,Wheat,929200.0
2011,Italy,Barley,949480.0
2011,Italy,"Cereals, primary",19521138.3
2011,Italy,"Hen eggs in shell, fresh",13464000.0
2011,Italy,"Meat, Total",3961130.83
2011,Italy,"Milk, Total",11113161.0
2011,Italy,Raw milk of cattle,10479053.0
2011,Italy,Wheat,6641806.5
2011,Netherlands (Kingdom of the),Barley,204702.0
2011,Netherlands (Kingdom of the),"Cereals, primary",1609679.0
2011,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",11177000.0
2011,Netherlands (Kingdom of the),"Meat, Total",2659756.06
2011,Netherlands (Kingdom of the),"Milk, Total",11835428.0
2011,Netherlands (Kingdom of the),Raw milk of cattle,11641718.0
2011,Netherlands (Kingdom of the),Wheat,1175275.0
2011,New Zealand,Barley,367958.0
2011,New Zealand,"Cereals, primary",999389.0
2011,New Zealand,"Hen eggs in shell, fresh",964800.0
2011,New Zealand,"Meat, Total",1299984.73
2011,New Zealand,"Milk, Total",17339000.0
2011,New Zealand,Raw milk of cattle,17339000.0
2011,New Zealand,Wheat,383262.0
2011,Poland,Barley,3325900.0
2011,Poland,"Cereals, primary",26767403.0
2011,Poland,"Hen eggs in shell, fresh",10949215.0
2011,Poland,"Meat, Total",3652570.0
2011,Poland,"Milk, Total",12434067.0
2011,Poland,Raw milk of cattle,12413796.0
2011,Poland,Wheat,9339200.0
2011,Romania,Barley,1329692.0
2011,Romania,"Cereals, primary",20842160.0
2011,Romania,"Hen eggs in shell, fresh",6389775.0
2011,Romania,"Meat, Total",997693.0
2011,Romania,"Milk, Total",4726648.0
2011,Romania,Raw milk of cattle,4093735.0
2011,Romania,Wheat,7131590.0
2011,Spain,Barley,8287073.0
2011,Spain,"Cereals, primary",22097143.0
2011,Spain,"Hen eggs in shell, fresh",13814063.0
2011,Spain,"Meat, Total",5659727.08
2011,Spain,"Milk, Total",7523100.0
2011,Spain,Raw milk of cattle,6522000.0
2011,Spain,Wheat,6876657.0
2011,Sweden,Barley,1409100.0
2011,Sweden,"Cereals, primary",4656800.0
2011,Sweden,"Hen eggs in shell, fresh",1956000.0
2011,Sweden,"Meat, Total",533917.0
2011,Sweden,"Milk, Total",2890000.0
2011,Sweden,Raw milk of cattle,2890000.0
2011,Sweden,Wheat,2253100.0
2011,United States of America,Barley,3370110.0
2011,United States of America,"Cereals, primary",385545255.77
2011,United States of America,"Hen eggs in shell, fresh",97925000.0
2011,United States of America,"Meat, Total",42450692.59
2011,United States of America,"Milk, Total",89053608.56
2011,United States of America,Raw milk of cattle,89019796.0
2011,United States of America,Wheat,54418808.0
2012,Argentina,Barley,5158180.0
2012,Argentina,"Cereals, primary",47372117.0
2012,Argentina,"Hen eggs in shell, fresh",11520000.0
2012,Argentina,"Meat, Total",5017725.78
2012,Argentina,"Milk, Total",11680200.0
2012,Argentina,Raw milk of cattle,11680200.0
2012,Argentina,Wheat,14683475.0
2012,Australia,Barley,8220863.0
2012,Australia,"Cereals, primary",43362426.46
2012,Australia,"Hen eggs in shell, fresh",3792794.0
2012,Australia,"Meat, Total",4199609.0
2012,Australia,"Milk, Total",9480132.0
2012,Australia,Raw milk of cattle,9480132.0
2012,Australia,Wheat,29905009.0
2012,Austria,Barley,662466.0
2012,Austria,"Cereals, primary",4883379.22
2012,Austria,"Hen eggs in shell, fresh",1845127.0
2012,Austria,"Meat, Total",901451.0
2012,Austria,"Milk, Total",3413021.0
2012,Austria,Raw milk of cattle,3382076.0
2012,Austria,Wheat,1275498.0
2012,Belgium,Barley,359100.0
2012,Belgium,"Cereals, primary",2957908.0
2012,Belgium,"Hen eggs in shell, fresh",2590267.0
2012,Belgium,"Meat, Total",1788258.81
2012,Belgium,"Milk, Total",3081213.0
2012,Belgium,Raw milk of cattle,3071716.0
2012,Belgium,Wheat,1834624.0
2012,Brazil,Barley,265025.0
2012,Brazil,"Cereals, primary",89908244.0
2012,Brazil,"Hen eggs in shell, fresh",43759800.0
2012,Brazil,"Meat, Total",24580836.0
2012,Brazil,"Milk, Total",33543060.42
2012,Brazil,Raw milk of cattle,33273554.0
2012,Brazil,Wheat,4418388.0
2012,Canada,Barley,8012300.0
2012,Canada,"Cereals, primary",51846500.0
2012,Canada,"Hen eggs in shell, fresh",8351826.0
2012,Canada,"Meat, Total",4310854.0
2012,Canada,"Milk, Total",8227483.0
2012,Canada,Raw milk of cattle,8227483.0
2012,Canada,Wheat,27246000.0
2012,China,Barley,1625800.0
2012,China,"Cereals, primary",543459968.0
2012,China,"Hen eggs in shell, fresh",517843088.0
2012,China,"Meat, Total",85205327.07
2012,China,"Milk, Total",36690754.99
2012,China,Raw milk of cattle,32097549.0
2012,China,Wheat,121030059.0
2012,Denmark,Barley,4058700.0
2012,Denmark,"Cereals, primary",9485400.0
2012,Denmark,"Hen eggs in shell, fresh",1416479.0
2012,Denmark,"Meat, Total",1989131.12
2012,Denmark,"Milk, Total",4995020.0
2012,Denmark,Raw milk of cattle,4995020.0
2012,Denmark,Wheat,4525100.0
2012,Finland,Barley,1581000.0
2012,Finland,"Cereals, primary",3661920.46
2012,Finland,"Hen eggs in shell, fresh",1049500.0
2012,Finland,"Meat, Total",385834.74
2012,Finland,"Milk, Total",2296694.0
2012,Finland,Raw milk of cattle,2296694.0
2012,Finland,Wheat,887100.0
