Year,Area,Item,Production Value (t),Export Quantity (t),Export Value (1000 USD),Import Quantity (t),Import Value (1000 USD),GPV (1000 USD),GPV_Const (1000 USD),Producer Price (USD/tonne)
2011,United States of America,"Meat, Total",42450692.59,794456.7833333333,1361488.888888889,117366.12105263156,478479.5263157895,99168641.0,24623287.33333333,1647.6666666666667
2011,United States of America,"Milk, Total",89053608.56,4097188.34,2077919.0,230315.4,384415.0,39702829.0,37685047.0,446.0
2011,United States of America,Raw milk of cattle,89019796.0,53105.0,37609.0,7964.0,4090.0,39702829.0,37685047.0,446.0
2011,United States of America,Wheat,54418808.0,32789893.0,11134659.0,1999076.0,661564.0,14475403.0,9849804.0,266.0
2012,Argentina,Barley,5158180.0,3448276.0,842808.0,127.0,111.0,1993701.0,690890.0,335.1
2012,Argentina,"Cereals, primary",47372117.0,35555397.0,9229905.0,8989.0,39451.0,9779384.0,7567948.0,193.38
2012,Argentina,"Hen eggs in shell, fresh",11520000.0,538.0,771.0,0.0,0.0,605549.0,678418.0,1009.2
2012,Argentina,"Meat, Total",5017725.78,81151.11111111111,230082.38888888888,1072.8444444444444,3668.055555555556,22586607.0,4908694.090909091,1456.7
2012,Argentina,"Milk, Total",11680200.0,1783941.28,894595.0,23059.7,14318.0,4059836.0,4001544.0,347.6
2012,Argentina,Raw milk of cattle,11680200.0,5867.0,4623.0,0.0,0.0,4059836.0,4001544.0,347.6
2012,Argentina,Wheat,14683475.0,11461359.0,2937805.0,18.0,40.0,3141280.0,2799386.0,213.9
2012,Australia,Barley,8220863.0,5110851.0,1364177.0,65.0,138.0,1787512.0,1751336.0,217.4
2012,Australia,"Cereals, primary",43362426.46,30186111.0,8555455.0,5406.0,7219.0,9972093.0,10149787.0,225.57142857142856
2012,Australia,"Hen eggs in shell, fresh",3792794.0,714.0,4139.0,448.0,1712.0,660195.0,563135.0,3075.2
2012,Australia,"Meat, Total",4199609.0,208445.8055555556,815028.3888888889,3266.026470588235,19672.764705882357,4558079.833333333,2472888.1818181816,2491.09
2012,Australia,"Milk, Total",9480132.0,2512400.37,1287217.0,223089.3,148615.0,4004856.0,2956931.0,422.4
2012,Australia,Raw milk of cattle,9480132.0,82586.0,106507.0,4781.0,10027.0,4004856.0,2956931.0,422.4
2012,Australia,Wheat,29905009.0,23535862.0,6765442.0,1485.0,921.0,7028815.0,7138749.0,235.0
2012,Austria,Barley,662466.0,75722.0,26678.0,162746.0,48636.0,155757.0,86405.0,235.1
2012,Austria,"Cereals, primary",4883379.22,1248996.0,482560.0,1363215.0,409047.0,1311837.0,714427.0,248.6
2012,Austria,"Hen eggs in shell, fresh",1845127.0,5269.0,12498.0,10821.0,24099.0,299275.0,278017.0,2799.6
2012,Austria,"Meat, Total",901451.0,26017.02105263158,99694.1052631579,22339.968421052632,100015.47368421052,582766.0,398339.2941176471,3432.56
2012,Austria,"Milk, Total",3413021.0,903105.5,476564.0,361176.2,212477.0,1508350.0,1437190.0,967.4333333333334
2012,Austria,Raw milk of cattle,3382076.0,634776.0,332266.0,74987.0,44443.0,1473041.0,1403702.0,435.5
2012,Austria,Wheat,1275498.0,587833.0,205418.0,512434.0,151210.0,345775.0,195000.0,271.1
2012,Belgium,Barley,359100.0,342001.0,104942.0,1774768.0,522182.0,99711.0,56665.0,277.7
2012,Belgium,"Cereals, primary",2957908.0,1554740.0,537372.0,7722949.0,2316599.0,801884.0,491720.0,239.84
2012,Belgium,"Hen eggs in shell, fresh",2590267.0,53862.0,118964.0,47030.0,95346.0,147095.0,93823.0,958.2
2012,Belgium,"Meat, Total",1788258.81,114104.1222222222,273864.7727272727,66229.87222222221,174506.81818181818,4455436.0,2341173.333333333,2850.94
2012,Belgium,"Milk, Total",3081213.0,4039679.85,2241946.0,3072394.46,1622991.0,1136041.0,1055410.0,369.8
2012,Belgium,Raw milk of cattle,3071716.0,730916.0,372395.0,827319.0,377691.0,1136041.0,1055410.0,369.8
2012,Belgium,Wheat,1834624.0,648583.0,242203.0,3995298.0,1221087.0,526341.0,328970.0,286.9
2012,Brazil,Barley,265025.0,0.0,0.0,229649.0,76903.0,1993701.0,48928.0,335.1
2012,Brazil,"Cereals, primary",89908244.0,22344208.0,6049168.0,7736811.0,2055028.0,21093305.0,16462523.0,271.4
2012,Brazil,"Hen eggs in shell, fresh",43759800.0,34464.0,96274.0,113.0,16590.0,4751014.0,4700867.0,2280.0
2012,Brazil,"Meat, Total",24580836.0,739189.7775000001,1696098.9,7457.174999999999,38220.72222222222,54823551.0,17431334.0,2072.5
2012,Brazil,"Milk, Total",33543060.42,87997.0,79856.0,840224.69,421701.0,14971015.0,12586636.0,446.7
2012,Brazil,Raw milk of cattle,33273554.0,24.0,31.0,12104.0,6595.0,14864391.0,12506943.0,446.7
2012,Brazil,Wheat,4418388.0,2404896.0,619050.0,6580434.0,1757056.0,1993701.0,883846.0,335.1
2012,Canada,Barley,8012300.0,1545962.0,484774.0,4310.0,1044.0,1801909.0,1360947.0,224.9
2012,Canada,"Cereals, primary",51846500.0,22065105.0,7513851.0,787662.0,380682.0,12900034.0,8949096.0,235.42
2012,Canada,"Hen eggs in shell, fresh",8351826.0,1140.0,23080.0,25867.0,67291.0,1011620.0,859258.0,2162.3
2012,Canada,"Meat, Total",4310854.0,64480.36944444444,189749.16666666663,67504.79736842104,265474.3157894737,10381044.0,10203206.0,1882.8
2012,Canada,"Milk, Total",8227483.0,115371.1,90003.0,127508.4,82876.0,6117070.0,5027636.0,743.5
2012,Canada,Raw milk of cattle,8227483.0,4931.0,4483.0,33582.0,14047.0,6117070.0,5027636.0,743.5
2012,Canada,Wheat,27246000.0,17866820.0,6151145.0,96572.0,33235.0,6916977.0,4979668.0,253.9
2012,China,Barley,1625800.0,4589.0,1910.0,2586922.0,799359.0,592386.0,660548.0,335.1
2012,China,"Cereals, primary",543459968.0,418054.0,243103.0,17540988.0,5606373.0,216818065.0,233281328.0,335.1
2012,China,"Hen eggs in shell, fresh",517843088.0,76660.0,119405.0,111789.0,162607.0,30631281.0,24220602.0,335.1
2012,China,"Meat, Total",85205327.07,162787.77380952382,332336.5238095238,322310.09285714285,665017.7142857143,83536326.85714285,32233664.08,335.1
2012,China,"Milk, Total",36690754.99,207852.6,216567.0,6026934.22,3689439.0,23093396.0,19847981.0,335.1
2012,China,Raw milk of cattle,32097549.0,32812.0,32714.0,151495.0,156961.0,19263805.0,17330066.0,335.1
2012,China,Wheat,121030059.0,29.0,19.0,5057542.0,1602412.0,39111900.0,46270860.0,335.1
2012,Denmark,Barley,4058700.0,1041699.0,327543.0,83210.0,22226.0,1110586.0,721945.0,273.6
2012,Denmark,"Cereals, primary",9485400.0,1769498.0,558226.0,640706.0,241504.0,2528465.0,1679595.0,264.5
2012,Denmark,"Hen eggs in shell, fresh",1416479.0,6213.0,6984.0,12536.0,30087.0,149527.0,136768.0,1864.9
2012,Denmark,"Meat, Total",1989131.12,34532.35,114338.36842105264,26367.64210526316,111929.68421052632,1444708.3333333333,1004964.4545454546,2232.8125
2012,Denmark,"Milk, Total",4995020.0,1496437.28,932640.0,297299.4,182311.0,2306558.0,2073367.0,461.8
2012,Denmark,Raw milk of cattle,4995020.0,194325.0,124568.0,23256.0,13669.0,2306558.0,2073367.0,461.8
2012,Denmark,Wheat,4525100.0,653005.0,194075.0,370639.0,121244.0,1204615.0,826126.0,266.2
2012,Finland,Barley,1581000.0,93206.0,27252.0,4081.0,1647.0,379844.0,244271.0,240.3
2012,Finland,"Cereals, primary",3661920.46,682536.0,193541.0,74075.0,25959.0,898723.0,603424.0,253.75
2012,Finland,"Hen eggs in shell, fresh",1049500.0,6375.0,10082.0,2300.0,3830.0,92940.0,73880.0,1494.2
2012,Finland,"Meat, Total",385834.74,3303.78125,7418.9375,4814.963157894737,27728.78947368421,352440.0,214428.27272727276,2775.175
2012,Finland,"Milk, Total",2296694.0,353633.19,259939.0,97953.8,67402.0,1324894.0,1084318.0,576.9
2012,Finland,Raw milk of cattle,2296694.0,11735.0,11123.0,27002.0,16276.0,1324894.0,1084318.0,576.9
2012,Finland,Wheat,887100.0,214182.0,61029.0,10094.0,4622.0,231366.0,171652.0,260.8
2012,France,Barley,11341188.8,4657446.0,1327762.0,96518.0,29287.0,2941745.0,1910804.0,259.4
2012,France,"Cereals, primary",68341730.6,27677918.0,8851888.0,873500.0,448721.0,18980037.0,12294841.0,279.9142857142857
2012,France,"Hen eggs in shell, fresh",15000432.0,34699.0,94765.0,72087.0,132837.0,1710316.0,1099894.0,2023.3
2012,France,"Meat, Total",5676336.7,127302.02105263158,411964.63157894736,123555.2894736842,498866.8421052632,3422720.2,2165980.8571428573,3699.5
2012,France,"Milk, Total",24882839.2,5174085.32,2649194.0,2513812.46,1548687.0,10705237.0,10218126.0,429.2
2012,France,Raw milk of cattle,23998422.0,780515.0,462919.0,345600.0,195033.0,10300655.0,9805134.0,429.2
2012,France,Wheat,37885741.8,16469022.0,5040634.0,284858.0,98376.0,10803941.0,6939034.0,285.2
2012,Germany,Barley,10391300.0,1534747.0,447989.0,1408889.0,421629.0,2750229.0,1739785.0,264.7
2012,Germany,"Cereals, primary",45396500.0,9989563.0,3185223.0,8061883.0,2667023.0,12403921.0,8072649.0,267.68333333333334
2012,Germany,"Hen eggs in shell, fresh",13005300.0,135768.0,292076.0,381624.0,727837.0,1615238.0,1078818.0,2127.3
2012,Germany,"Meat, Total",8155482.39,162700.51842105263,558795.8421052631,166551.0342105263,641610.1578947369,4150099.888888889,2381845.3,3179.98
2012,Germany,"Milk, Total",30703816.16,7035179.5,3866566.0,4151956.35,2026490.0,12790074.0,11590229.0,557.6
2012,Germany,Raw milk of cattle,30672154.37,1907390.0,964858.0,1617898.0,704858.0,12767945.0,11570219.0,416.3
2012,Germany,Wheat,22409300.0,6993096.0,2224044.0,3534904.0,1080675.0,6305276.0,4177274.0,281.4
2012,Hungary,Barley,996110.0,299476.0,87151.0,68642.0,22463.0,242328.0,154737.0,243.3
2012,Hungary,"Cereals, primary",10372740.0,6029068.0,1779966.0,286916.0,130376.0,2671451.0,1713171.0,280.4375
2012,Hungary,"Hen eggs in shell, fresh",2544977.0,9294.0,37700.0,8025.0,21338.0,262498.0,170500.0,1959.7
2012,Hungary,"Meat, Total",862890.0,33059.64210526316,102218.1052631579,11200.683333333332,20240.222222222223,1734220.0,231589.47368421053,2434.46
2012,Hungary,"Milk, Total",1818484.0,408506.1,188020.0,262242.6,147737.0,711061.0,616193.0,391.0
2012,Hungary,Raw milk of cattle,1812849.0,326173.0,146395.0,107595.0,59730.0,708810.0,614059.0,391.0
2012,Hungary,Wheat,4010990.0,1324686.0,384636.0,65090.0,19497.0,1076675.0,700775.0,268.4
2012,India,Barley,1620000.0,117353.0,35814.0,35181.0,13535.0,1993701.0,419740.0,335.1
2012,India,"Cereals, primary",293290000.0,9485475.0,2684808.0,44780.0,17943.0,115698817.0,105611613.0,335.1
2012,India,"Hen eggs in shell, fresh",70105000.0,36164.0,49528.0,212.0,924.0,1993701.0,3707179.0,335.1
2012,India,"Meat, Total",7495840.02,12391.71388888889,12777.611111111111,46.575,348.44444444444446,14416586.0,3196464.6,335.1
2012,India,"Milk, Total",132440100.77,272495.3,108012.0,110105.3,51284.0,70405079.0,64266804.0,335.1
2012,India,Raw milk of cattle,59805248.0,9544.0,5791.0,0.0,0.0,1993701.0,25091526.0,335.1
2012,India,Wheat,94880000.0,4584967.0,1350104.0,1569.0,541.0,1993701.0,26938439.0,335.1
2012,Ireland,Barley,1260700.0,69465.0,23051.0,198305.0,61199.0,343869.0,322651.0,272.8
2012,Ireland,"Cereals, primary",2127500.0,173620.0,54384.0,958046.0,303424.0,587911.0,482187.0,276.3333333333333
2012,Ireland,"Hen eggs in shell, fresh",847500.0,3006.0,6510.0,398.0,1680.0,84793.0,87359.0,1823.5
2012,Ireland,"Meat, Total",903493.93,75312.13333333333,311801.05263157893,22291.544444444444,86451.0,3987755.0,1177785.2222222222,2001.55
2012,Ireland,"Milk, Total",5387770.0,1789210.48,969773.0,529375.9,252102.0,2058646.0,1880799.0,382.1
2012,Ireland,Raw milk of cattle,5387770.0,125882.0,62962.0,286653.0,135923.0,2058646.0,1880799.0,382.1
2012,Ireland,Wheat,707900.0,50881.0,15359.0,304772.0,97411.0,200636.0,131935.0,283.4
2012,Italy,Barley,940234.3,6220.0,2774.0,497731.0,142820.0,1993701.0,153322.0,335.1
2012,Italy,"Cereals, primary",18594125.5,367447.0,193029.0,9449861.0,3090746.0,5955473.0,4827475.0,354.025
2012,Italy,"Hen eggs in shell, fresh",13411200.0,9329.0,21465.0,40507.0,75783.0,1366592.0,1046692.0,1921.5
2012,Italy,"Meat, Total",4024057.66,45714.86111111111,154895.55555555556,64853.65,351804.0555555556,12566818.0,2930722.0,2616.233333333333
2012,Italy,"Milk, Total",11224148.0,198582.6,121992.0,3499372.07,1876577.0,6124117.0,5488831.0,536.3
2012,Italy,Raw milk of cattle,10597572.0,12554.0,11915.0,1828777.0,933569.0,5683168.0,4978481.0,536.3
2012,Italy,Wheat,7654248.3,256616.0,109230.0,6108562.0,2045797.0,2517527.0,1909982.0,328.9
2012,Netherlands (Kingdom of the),Barley,205912.0,84630.0,24685.0,1546509.0,432682.0,59482.0,37487.0,288.9
2012,Netherlands (Kingdom of the),"Cereals, primary",1730981.0,1112786.0,400672.0,9610476.0,2841628.0,493842.0,312969.0,288.6
2012,Netherlands (Kingdom of the),"Hen eggs in shell, fresh",10854000.0,374153.0,784632.0,150776.0,270231.0,1057534.0,764801.0,1573.7
2012,Netherlands (Kingdom of the),"Meat, Total",2686363.32,268818.2947368421,878508.1052631579,174408.0052631579,536407.4210526316,5216619.0,4669821.0,1919.3
2012,Netherlands (Kingdom of the),"Milk, Total",11892778.0,4422482.62,2807164.0,3039516.05,1426410.0,4923234.0,4812169.0,517.2
2012,Netherlands (Kingdom of the),Raw milk of cattle,11675448.0,382003.0,193984.0,475769.0,257246.0,4787554.0,4636925.0,410.1
2012,Netherlands (Kingdom of the),Wheat,1302002.0,528889.0,165981.0,3689624.0,1076623.0,374723.0,237909.0,287.8
2012,New Zealand,Barley,438789.0,387.0,311.0,12327.0,3781.0,135801.0,117091.0,309.5
2012,New Zealand,"Cereals, primary",1168496.0,5513.0,6093.0,555632.0,185210.0,394340.0,324469.0,355.475
2012,New Zealand,"Hen eggs in shell, fresh",1006100.0,3100.0,6093.0,43.0,555.0,1993701.0,126823.0,335.1
2012,New Zealand,"Meat, Total",1312469.84,98721.79722222225,469473.0,1481.635294117647,6306.0,2232156.5,2010062.5,2114.44
2012,New Zealand,"Milk, Total",19129000.0,15891631.89,7858176.0,85631.6,85019.0,8151979.0,6938201.0,426.2
2012,New Zealand,Raw milk of cattle,19129000.0,87074.0,86396.0,485.0,968.0,8151979.0,6938201.0,426.2
2012,New Zealand,Wheat,488614.0,128.0,69.0,458040.0,151900.0,165473.0,133201.0,338.7
2012,Poland,Barley,4180200.0,320873.0,90971.0,197035.0,57933.0,1055145.0,710894.0,252.4
2012,Poland,"Cereals, primary",28543870.0,2891413.0,854583.0,1524113.0,471799.0,7201506.0,4833530.0,244.17142857142855
2012,Poland,"Hen eggs in shell, fresh",10066708.0,183815.0,293253.0,12024.0,29319.0,947283.0,607086.0,1786.6
2012,Poland,"Meat, Total",3845687.27,120134.52,341914.45,11863.464285714286,22749.52380952381,7584212.0,2032672.5714285716,1778.55
2012,Poland,"Milk, Total",12684840.0,1460420.28,753619.0,484814.49,288733.0,4667605.0,4302825.0,402.75
2012,Poland,Raw milk of cattle,12667773.0,228061.0,131193.0,109156.0,55674.0,4660156.0,4292124.0,367.9
2012,Poland,Wheat,8607600.0,1060554.0,331161.0,735149.0,200837.0,2365639.0,1583254.0,274.8
2012,Romania,Barley,986361.0,688075.0,197865.0,138024.0,41292.0,284401.0,223740.0,288.3
2012,Romania,"Cereals, primary",12824138.0,5325568.0,1679604.0,1373625.0,444984.0,3674580.0,2564727.0,299.875
2012,Romania,"Hen eggs in shell, fresh",6545941.0,8864.0,13268.0,5386.0,17049.0,1060649.0,828766.0,3402.3
2012,Romania,"Meat, Total",989921.41,14943.085,43414.5,23200.57368421053,35188.31578947369,943327.8,592712.2727272727,2436.2625
2012,Romania,"Milk, Total",4551522.0,61156.1,34182.0,249465.7,128394.0,2903982.0,2496491.0,596.85
2012,Romania,Raw milk of cattle,3900610.0,7539.0,5659.0,118631.0,64468.0,2553020.0,2130219.0,654.5
2012,Romania,Wheat,5297748.0,2314889.0,699123.0,531876.0,152466.0,1390044.0,1001033.0,262.4
2012,Spain,Barley,5956300.0,71113.0,27137.0,276184.0,85038.0,1708823.0,1145745.0,286.9
2012,Spain,"Cereals, primary",17547278.0,578677.0,255941.0,12243526.0,3739648.0,5290979.0,3734950.0,299.6875
2012,Spain,"Hen eggs in shell, fresh",12127890.0,54465.0,101239.0,7919.0,27483.0,1750818.0,1086226.0,2435.8
2012,Spain,"Meat, Total",5651324.84,46486.505263157895,148031.1052631579,46312.097368421055,169459.68421052632,2203868.375,1352151.6842105263,2505.0
2012,Spain,"Milk, Total",7504842.0,807655.59,519710.0,1262343.59,669537.0,3432450.0,3431845.0,714.4333333333334
2012,Spain,Raw milk of cattle,6508700.0,151394.0,105492.0,484553.0,223876.0,2542057.0,2478698.0,390.6
2012,Spain,Wheat,5189828.0,283463.0,117084.0,5467687.0,1686649.0,1652956.0,1195571.0,318.5
2012,Sweden,Barley,1701700.0,494457.0,141389.0,61023.0,20158.0,411923.0,263750.0,242.1
2012,Sweden,"Cereals, primary",5055900.0,1083576.0,329628.0,422560.0,138401.0,1296325.0,822230.0,250.62
2012,Sweden,"Hen eggs in shell, fresh",2058500.0,5365.0,18461.0,5247.0,9099.0,257145.0,203246.0,2107.7
2012,Sweden,"Meat, Total",495539.0,7002.941176470588,16655.235294117647,26045.79411764706,128908.64705882352,1019011.0,368733.8571428572,1411.1
2012,Sweden,"Milk, Total",2901000.0,559333.69,262989.0,334845.19,262233.0,1451567.0,1229327.0,500.4
2012,Sweden,Raw milk of cattle,2901000.0,42132.0,20666.0,21643.0,36826.0,1451567.0,1229327.0,500.4
2012,Sweden,Wheat,2289300.0,343039.0,113987.0,288061.0,87110.0,642016.0,404662.0,280.4
2012,United States of America,Barley,4767940.0,193432.0,62892.0,515103.0,159335.0,1406542.0,1152252.0,295.0
2012,United States of America,"Cereals, primary",356210124.0,61083637.0,19105596.0,6652025.0,2440317.0,98024652.0,54014993.0,328.25
2012,United States of America,"Hen eggs in shell, fresh",99953000.0,106999.0,288965.0,2036.0,9909.0,7846956.0,9609354.0,1404.0
2012,United States of America,"Meat, Total",42622314.49,806862.7722222223,1458799.9444444445,126124.71842105265,516678.7894736842,105910102.0,24725267.222222224,1736.6666666666667
2012,United States of America,"Milk, Total",91043523.24,4063855.75,1912696.0,280166.09,436852.0,37222970.0,38527442.0,409.0
2012,United States of America,Raw milk of cattle,91009706.0,51392.0,40535.0,5176.0,4135.0,37222970.0,38527442.0,409.0
2012,United States of America,Wheat,61677384.0,25769493.0,8172801.0,2470365.0,832759.0,17639732.0,11163607.0,286.0
2013,Argentina,Barley,4705160.0,3359576.0,912296.0,136.0,120.0,1993701.0,630212.0,335.1
2013,Argentina,"Cereals, primary",50742603.0,28145192.0,8025112.0,3849.0,14130.0,10921870.0,7757840.0,232.82
2013,Argentina,"Hen eggs in shell, fresh",10933720.0,0.0,0.0,0.0,0.0,626611.0,638945.0,1108.9
2013,Argentina,"Meat, Total",5344253.01,89412.65833333334,245504.3333333333,739.2083333333334,2724.6111111111118,23786501.0,5253953.818181818,1360.0666666666666
2013,Argentina,"Milk, Total",11300130.0,1724137.08,1022835.0,11165.4,8015.0,4346719.0,3871335.0,384.7
2013,Argentina,Raw milk of cattle,11300130.0,4263.0,3187.0,0.0,0.0,4346719.0,3871335.0,384.7
2013,Argentina,Wheat,8134409.0,2388934.0,725394.0,151.0,120.0,2920390.0,1550815.0,359.0
2013,Australia,Barley,7471592.0,5120168.0,1483403.0,105.0,202.0,1990803.0,1591715.0,266.4
2013,Australia,"Cereals, primary",35589235.54,24053891.0,7703903.0,5574.0,11904.0,10171439.0,8338810.0,251.55714285714288
2013,Australia,"Hen eggs in shell, fresh",4256347.0,424.0,2716.0,233.0,1129.0,687531.0,631961.0,2853.7
2013,Australia,"Meat, Total",4541943.57,246923.61388888888,921127.1111111112,3548.5529411764705,18998.82352941177,4951623.6,2695265.4545454546,2076.8125
2013,Australia,"Milk, Total",9522000.0,2089553.07,1311001.0,252362.1,169232.0,3575887.0,2969990.0,375.5
2013,Australia,Raw milk of cattle,9522000.0,94442.0,113354.0,3788.0,8074.0,3575887.0,2969990.0,375.5
2013,Australia,Wheat,22855576.0,18001619.0,5895652.0,1688.0,1283.0,6906254.0,5455949.0,302.2
2013,Austria,Barley,734050.59,77593.0,26380.0,198311.0,55805.0,136487.0,95742.0,185.9
2013,Austria,"Cereals, primary",4599433.26,1060314.0,500631.0,1776139.0,546955.0,887878.0,671206.0,184.6
2013,Austria,"Hen eggs in shell, fresh",1851875.0,2236.0,6825.0,13815.0,25336.0,320047.0,279034.0,2983.0
2013,Austria,"Meat, Total",903523.0,26388.194736842102,107216.57894736844,21713.052631578947,101354.15789473684,610441.0,401015.7647058824,3668.66
2013,Austria,"Milk, Total",3424598.0,873204.0,558127.0,356634.19,257060.0,1732253.0,1442470.0,1029.7333333333331
2013,Austria,Raw milk of cattle,3393057.0,609499.0,378428.0,54466.0,39819.0,1694399.0,1408259.0,499.4
2013,Austria,Wheat,1597706.42,543329.0,205739.0,581813.0,168768.0,314048.0,244260.0,196.6
2013,Belgium,Barley,385614.0,311827.0,95150.0,1824499.0,546655.0,88718.0,60849.0,230.1
2013,Belgium,"Cereals, primary",3097497.0,1271081.0,462588.0,7062490.0,2272612.0,753164.0,511159.0,190.24
2013,Belgium,"Hen eggs in shell, fresh",2928010.0,67729.0,134891.0,52743.0,103597.0,109772.0,106056.0,632.6
2013,Belgium,"Meat, Total",1774712.36,109868.675,270369.63636363635,64685.958333333336,175653.36363636365,4559139.0,2345900.333333333,3203.84
2013,Belgium,"Milk, Total",3483230.0,3861691.35,2550380.0,2995922.26,1936249.0,1648309.0,1193630.0,474.5
2013,Belgium,Raw milk of cattle,3474000.0,541977.0,337357.0,808154.0,456874.0,1648309.0,1193630.0,474.5
2013,Belgium,Wheat,1803550.0,622055.0,243563.0,3514945.0,1132744.0,475975.0,323398.0,263.9
2013,Brazil,Barley,330682.0,25751.0,6811.0,368453.0,128280.0,1993701.0,61049.0,335.1
2013,Brazil,"Cereals, primary",100901726.0,28133017.0,6767978.0,8688562.0,2764949.0,22134531.0,18375343.0,281.75
2013,Brazil,"Hen eggs in shell, fresh",45602500.0,17892.0,59793.0,131.0,18173.0,5503911.0,4898710.0,2534.6
2013,Brazil,"Meat, Total",25268198.0,766099.9125,1819055.95,7706.319444444444,38041.944444444445,53668221.0,18001310.714285713,2178.4666666666667
2013,Brazil,"Milk, Total",35556700.74,100076.5,78595.0,638382.69,374980.0,16726088.0,13343183.0,471.1
2013,Brazil,Raw milk of cattle,35282893.0,12.0,11.0,18535.0,11464.0,16623348.0,13262218.0,471.1
2013,Brazil,Wheat,5738473.0,1188299.0,348252.0,7273279.0,2414821.0,1993701.0,1147913.0,335.1
2013,Canada,Barley,10281600.0,1266858.0,393256.0,19884.0,5800.0,2439508.0,1746404.0,237.3
2013,Canada,"Cereals, primary",66535401.0,24663128.0,8134319.0,996161.0,380177.0,16150580.0,11529342.0,232.78000000000003
2013,Canada,"Hen eggs in shell, fresh",8436080.0,1148.0,22960.0,32905.0,83204.0,1046201.0,868717.0,2211.8
2013,Canada,"Meat, Total",4309031.47,66452.45833333333,200453.0555555556,68461.77894736842,272133.15789473685,10431937.0,10189811.0,1799.3
2013,Canada,"Milk, Total",8062213.0,159797.2,116237.0,126947.9,84735.0,5906388.0,4926643.0,732.6
2013,Canada,Raw milk of cattle,8062213.0,2735.0,2701.0,47616.0,19010.0,5906388.0,4926643.0,732.6
2013,Canada,Wheat,37589100.0,19808018.0,6548588.0,46138.0,19660.0,9502571.0,6870044.0,252.8
2013,China,Barley,1699000.0,1075.0,470.0,2384853.0,814120.0,684179.0,690289.0,335.1
2013,China,"Cereals, primary",557095954.66,164636.0,128196.0,17876117.0,5746372.0,257487888.0,238399690.0,335.1
2013,China,"Hen eggs in shell, fresh",520527734.0,91086.0,164740.0,115210.0,184230.0,33223823.0,24346113.0,335.1
2013,China,"Meat, Total",86475127.63,162498.77380952382,332324.90476190473,385657.5333333333,921182.380952381,63794002.4,32706288.0,335.1
2013,China,"Milk, Total",34938551.09,175786.3,282891.0,8379025.49,5850384.0,19119442.0,18879627.0,335.1
2013,China,Raw milk of cattle,30366206.0,32012.0,32660.0,254241.0,318156.0,16515846.0,16379759.0,335.1
2013,China,Wheat,121930527.0,2563.0,1030.0,6830683.0,2359345.0,43293825.0,46616181.0,335.1
2013,Denmark,Barley,3949900.0,778468.0,254200.0,106915.0,32069.0,997970.0,702592.0,252.7
2013,Denmark,"Cereals, primary",9119687.0,1551918.0,496802.0,717366.0,268412.0,2334372.0,1609737.0,238.92
2013,Denmark,"Hen eggs in shell, fresh",1449179.0,3480.0,9008.0,9336.0,29597.0,160021.0,139924.0,1950.8
2013,Denmark,"Meat, Total",1891283.2,32046.27105263158,113733.73684210528,31203.15526315789,116529.84210526316,1439648.5,960126.8181818182,2380.2125
2013,Denmark,"Milk, Total",5104720.0,1276330.88,918042.0,318519.49,223731.0,2718122.0,2118902.0,532.5
2013,Denmark,Raw milk of cattle,5104720.0,208231.0,150121.0,29718.0,19529.0,2718122.0,2118902.0,532.5
2013,Denmark,Wheat,4145200.0,716339.0,206492.0,221105.0,79843.0,1128501.0,756770.0,272.2
2013,Finland,Barley,1904200.0,118421.0,31042.0,800.0,643.0,440046.0,294206.0,231.1
2013,Finland,"Cereals, primary",4065778.95,608920.0,177006.0,74235.0,23300.0,968299.0,662558.0,254.0
2013,Finland,"Hen eggs in shell, fresh",1128800.0,7597.0,10257.0,136.0,234.0,103867.0,79463.0,1552.6
2013,Finland,"Meat, Total",391346.5,3475.90625,7888.8125,4934.1973684210525,27714.84210526316,400525.6,217239.0,3203.75
2013,Finland,"Milk, Total",2327800.0,413540.49,327054.0,84369.5,68926.0,1419041.0,1099004.0,609.6
2013,Finland,Raw milk of cattle,2327800.0,12991.0,12594.0,24645.0,17711.0,1419041.0,1099004.0,609.6
2013,Finland,Wheat,869400.0,163454.0,49271.0,11448.0,4134.0,235552.0,168228.0,270.9
2013,France,Barley,10315284.9,6465970.0,1867534.0,34755.0,10649.0,2301997.0,1737956.0,223.2
2013,France,"Cereals, primary",67537680.9,32619438.0,10725805.0,939229.0,519155.0,15936851.0,12163731.0,233.5142857142857
2013,France,"Hen eggs in shell, fresh",16711834.0,38411.0,93861.0,43710.0,58203.0,1306212.0,1230861.0,1380.8
2013,France,"Meat, Total",5529044.0,124151.1,414971.2631578947,122864.42368421052,518676.0,3571717.9,2086944.857142857,4042.283333333333
2013,France,"Milk, Total",24591383.0,4481536.53,2846901.0,2557282.66,1900363.0,11692021.0,10096819.0,474.5
2013,France,Raw milk of cattle,23747341.0,681363.0,471923.0,336499.0,238009.0,11268982.0,9702549.0,474.5
2013,France,Wheat,38651472.0,19638502.0,6154861.0,311601.0,113659.0,9449511.0,7079282.0,244.5
2013,Germany,Barley,10343600.0,2851292.0,823681.0,1128893.0,341135.0,2513966.0,1731799.0,243.0
2013,Germany,"Cereals, primary",47757100.0,12580701.0,4058260.0,8166409.0,2741087.0,12199628.0,8479190.0,245.6833333333333
2013,Germany,"Hen eggs in shell, fresh",13373800.0,121655.0,264990.0,370979.0,647661.0,1293693.0,1109365.0,1656.9
